Column,Set,Benchmark,Result
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4287
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8610
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11550
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3149
Cortex-A57,"Baseline (r31252)",octane-Box2D,4915
Cortex-A57,"Baseline (r31252)",octane-zlib,11467
Cortex-A57,"Baseline (r31252)",octane-Typescript,4144
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5848
Cortex-A57,"Baseline (r31252)",octane-Richards,5722
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9534
Cortex-A57,"Baseline (r31252)",octane-Crypto,7855
Cortex-A57,"Baseline (r31252)",octane-RayTrace,10824
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8099
Cortex-A57,"Baseline (r31252)",octane-RegExp,904
Cortex-A57,"Baseline (r31252)",octane-Splay,4775
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9152
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6306
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3485
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4288
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8670
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11495
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3154
Cortex-A57,"Baseline (r31252)",octane-Box2D,4887
Cortex-A57,"Baseline (r31252)",octane-zlib,10805
Cortex-A57,"Baseline (r31252)",octane-Typescript,4202
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5809
Cortex-A57,"Baseline (r31252)",octane-Richards,5521
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9693
Cortex-A57,"Baseline (r31252)",octane-Crypto,7893
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11254
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8323
Cortex-A57,"Baseline (r31252)",octane-RegExp,890
Cortex-A57,"Baseline (r31252)",octane-Splay,4738
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9321
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6306
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3505
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4281
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8610
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11470
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3142
Cortex-A57,"Baseline (r31252)",octane-Box2D,6571
Cortex-A57,"Baseline (r31252)",octane-zlib,11398
Cortex-A57,"Baseline (r31252)",octane-Typescript,3774
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5905
Cortex-A57,"Baseline (r31252)",octane-Richards,6298
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9323
Cortex-A57,"Baseline (r31252)",octane-Crypto,7910
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11532
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8186
Cortex-A57,"Baseline (r31252)",octane-RegExp,880
Cortex-A57,"Baseline (r31252)",octane-Splay,4779
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9475
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3511
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4297
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8655
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11627
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3142
Cortex-A57,"Baseline (r31252)",octane-Box2D,6580
Cortex-A57,"Baseline (r31252)",octane-zlib,11407
Cortex-A57,"Baseline (r31252)",octane-Typescript,3787
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5956
Cortex-A57,"Baseline (r31252)",octane-Richards,6273
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9799
Cortex-A57,"Baseline (r31252)",octane-Crypto,7881
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11458
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8302
Cortex-A57,"Baseline (r31252)",octane-RegExp,920
Cortex-A57,"Baseline (r31252)",octane-Splay,4722
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9167
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6306
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3487
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4301
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8625
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11627
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3138
Cortex-A57,"Baseline (r31252)",octane-Box2D,6558
Cortex-A57,"Baseline (r31252)",octane-zlib,11418
Cortex-A57,"Baseline (r31252)",octane-Typescript,3730
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5963
Cortex-A57,"Baseline (r31252)",octane-Richards,6047
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9567
Cortex-A57,"Baseline (r31252)",octane-Crypto,7886
Cortex-A57,"Baseline (r31252)",octane-RayTrace,10824
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8298
Cortex-A57,"Baseline (r31252)",octane-RegExp,943
Cortex-A57,"Baseline (r31252)",octane-Splay,4611
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,8302
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6306
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3019
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4305
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8685
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11530
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3156
Cortex-A57,"Baseline (r31252)",octane-Box2D,6492
Cortex-A57,"Baseline (r31252)",octane-zlib,11401
Cortex-A57,"Baseline (r31252)",octane-Typescript,3744
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5837
Cortex-A57,"Baseline (r31252)",octane-Richards,5966
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9614
Cortex-A57,"Baseline (r31252)",octane-Crypto,7880
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11045
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8305
Cortex-A57,"Baseline (r31252)",octane-RegExp,918
Cortex-A57,"Baseline (r31252)",octane-Splay,4601
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,8072
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3488
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4308
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8715
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11385
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3154
Cortex-A57,"Baseline (r31252)",octane-Box2D,6511
Cortex-A57,"Baseline (r31252)",octane-zlib,11390
Cortex-A57,"Baseline (r31252)",octane-Typescript,3791
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5873
Cortex-A57,"Baseline (r31252)",octane-Richards,6181
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,8470
Cortex-A57,"Baseline (r31252)",octane-Crypto,7858
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11328
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8301
Cortex-A57,"Baseline (r31252)",octane-RegExp,912
Cortex-A57,"Baseline (r31252)",octane-Splay,4718
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9361
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6306
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3557
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4331
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8685
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11555
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3151
Cortex-A57,"Baseline (r31252)",octane-Box2D,6220
Cortex-A57,"Baseline (r31252)",octane-zlib,11424
Cortex-A57,"Baseline (r31252)",octane-Typescript,3868
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5912
Cortex-A57,"Baseline (r31252)",octane-Richards,6524
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9409
Cortex-A57,"Baseline (r31252)",octane-Crypto,7871
Cortex-A57,"Baseline (r31252)",octane-RayTrace,10887
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8236
Cortex-A57,"Baseline (r31252)",octane-RegExp,905
Cortex-A57,"Baseline (r31252)",octane-Splay,4645
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,8158
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3410
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4316
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8610
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11336
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3157
Cortex-A57,"Baseline (r31252)",octane-Box2D,5911
Cortex-A57,"Baseline (r31252)",octane-zlib,11002
Cortex-A57,"Baseline (r31252)",octane-Typescript,3732
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5827
Cortex-A57,"Baseline (r31252)",octane-Richards,6397
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,8232
Cortex-A57,"Baseline (r31252)",octane-Crypto,7718
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11034
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8250
Cortex-A57,"Baseline (r31252)",octane-RegExp,910
Cortex-A57,"Baseline (r31252)",octane-Splay,4792
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9326
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6293
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3481
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4351
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8435
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11535
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3142
Cortex-A57,"Baseline (r31252)",octane-Box2D,4561
Cortex-A57,"Baseline (r31252)",octane-zlib,11470
Cortex-A57,"Baseline (r31252)",octane-Typescript,4067
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5793
Cortex-A57,"Baseline (r31252)",octane-Richards,5564
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9567
Cortex-A57,"Baseline (r31252)",octane-Crypto,7887
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11067
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8221
Cortex-A57,"Baseline (r31252)",octane-RegExp,906
Cortex-A57,"Baseline (r31252)",octane-Splay,4730
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9309
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3573
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4327
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8655
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11520
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3161
Cortex-A57,"Baseline (r31252)",octane-Box2D,6367
Cortex-A57,"Baseline (r31252)",octane-zlib,11404
Cortex-A57,"Baseline (r31252)",octane-Typescript,3785
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5904
Cortex-A57,"Baseline (r31252)",octane-Richards,5807
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,7954
Cortex-A57,"Baseline (r31252)",octane-Crypto,7844
Cortex-A57,"Baseline (r31252)",octane-RayTrace,11396
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8229
Cortex-A57,"Baseline (r31252)",octane-RegExp,883
Cortex-A57,"Baseline (r31252)",octane-Splay,4819
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9413
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3534
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4316
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8580
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11632
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3135
Cortex-A57,"Baseline (r31252)",octane-Box2D,4908
Cortex-A57,"Baseline (r31252)",octane-zlib,11458
Cortex-A57,"Baseline (r31252)",octane-Typescript,4103
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5797
Cortex-A57,"Baseline (r31252)",octane-Richards,5726
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9700
Cortex-A57,"Baseline (r31252)",octane-Crypto,7881
Cortex-A57,"Baseline (r31252)",octane-RayTrace,10982
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8290
Cortex-A57,"Baseline (r31252)",octane-RegExp,935
Cortex-A57,"Baseline (r31252)",octane-Splay,4661
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,8453
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3523
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4308
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8746
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11725
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3138
Cortex-A57,"Baseline (r31252)",octane-Box2D,6471
Cortex-A57,"Baseline (r31252)",octane-zlib,11415
Cortex-A57,"Baseline (r31252)",octane-Typescript,3786
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5898
Cortex-A57,"Baseline (r31252)",octane-Richards,6075
Cortex-A57,"Baseline (r31252)",octane-DeltaBlue,9058
Cortex-A57,"Baseline (r31252)",octane-Crypto,7819
Cortex-A57,"Baseline (r31252)",octane-RayTrace,10804
Cortex-A57,"Baseline (r31252)",octane-EarleyBoyer,8265
Cortex-A57,"Baseline (r31252)",octane-RegExp,863
Cortex-A57,"Baseline (r31252)",octane-Splay,4665
Cortex-A57,"Baseline (r31252)",octane-SplayLatency,9325
Cortex-A57,"Baseline (r31252)",octane-NavierStokes,6299
Cortex-A57,"Baseline (r31252)",octane-PdfJS,3529
Cortex-A57,"Baseline (r31252)",octane-Mandreel,4288
Cortex-A57,"Baseline (r31252)",octane-MandreelLatency,8551
Cortex-A57,"Baseline (r31252)",octane-Gameboy,11287
Cortex-A57,"Baseline (r31252)",octane-CodeLoad,3112
Cortex-A57,"Baseline (r31252)",octane-Box2D,6653
Cortex-A57,"Baseline (r31252)",octane-zlib,11381
Cortex-A57,"Baseline (r31252)",octane-Typescript,3749
Cortex-A57,"Baseline (r31252)","octane-Score (version 9)",5872
Cortex-A57,"Baseline (r31252)",ss-3d-cube,51
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,62
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,9
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,14
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,10
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,4
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,17
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,7
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,14
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,7
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,34
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,18
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,18
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,52
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,57
Cortex-A57,"Baseline (r31252)",ss-math-cordic,11
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,59
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,10
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,37
Cortex-A57,"Baseline (r31252)",ss-string-base64,28
Cortex-A57,"Baseline (r31252)",ss-string-fasta,60
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,118
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,115
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,34
Cortex-A57,"Baseline (r31252)",ss-3d-cube,51
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,61
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,9
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,19
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,14
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,6
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,23
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,9
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,19
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,10
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,44
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,24
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,25
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,68
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,78
Cortex-A57,"Baseline (r31252)",ss-math-cordic,14
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,80
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,13
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,49
Cortex-A57,"Baseline (r31252)",ss-string-base64,38
Cortex-A57,"Baseline (r31252)",ss-string-fasta,79
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,158
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,117
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,34
Cortex-A57,"Baseline (r31252)",ss-3d-cube,51
Cortex-A57,"Baseline (r31252)",ss-3d-morph,66
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,61
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,8
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,14
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,11
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,4
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,17
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,7
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,14
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,8
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,33
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,18
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,18
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,52
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,57
Cortex-A57,"Baseline (r31252)",ss-math-cordic,10
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,60
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,10
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,37
Cortex-A57,"Baseline (r31252)",ss-string-base64,29
Cortex-A57,"Baseline (r31252)",ss-string-fasta,62
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,118
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,114
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,34
Cortex-A57,"Baseline (r31252)",ss-3d-cube,52
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,72
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,11
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,36
Cortex-A57,"Baseline (r31252)",ss-access-nbody,18
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,15
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,5
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,23
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,10
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,18
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,9
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,45
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,25
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,25
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,70
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,80
Cortex-A57,"Baseline (r31252)",ss-math-cordic,14
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,81
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,13
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,50
Cortex-A57,"Baseline (r31252)",ss-string-base64,39
Cortex-A57,"Baseline (r31252)",ss-string-fasta,83
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,132
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,115
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,34
Cortex-A57,"Baseline (r31252)",ss-3d-cube,54
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,60
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,9
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,16
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,11
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,4
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,16
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,7
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,13
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,7
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,33
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,18
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,18
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,68
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,79
Cortex-A57,"Baseline (r31252)",ss-math-cordic,14
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,80
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,16
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,50
Cortex-A57,"Baseline (r31252)",ss-string-base64,39
Cortex-A57,"Baseline (r31252)",ss-string-fasta,83
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,158
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,153
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,46
Cortex-A57,"Baseline (r31252)",ss-3d-cube,61
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,60
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,9
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,14
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,10
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,4
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,17
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,7
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,14
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,7
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,33
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,19
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,19
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,51
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,58
Cortex-A57,"Baseline (r31252)",ss-math-cordic,11
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,60
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,10
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,37
Cortex-A57,"Baseline (r31252)",ss-string-base64,30
Cortex-A57,"Baseline (r31252)",ss-string-fasta,58
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,118
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,115
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,34
Cortex-A57,"Baseline (r31252)",ss-3d-cube,50
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,61
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,9
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,14
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,11
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,4
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,16
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,7
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,14
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,7
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,41
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,24
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,25
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,69
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,75
Cortex-A57,"Baseline (r31252)",ss-math-cordic,15
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,81
Cortex-A57,"Baseline (r31252)",ss-math-spectral-norm,14
Cortex-A57,"Baseline (r31252)",ss-regexp-dna,50
Cortex-A57,"Baseline (r31252)",ss-string-base64,38
Cortex-A57,"Baseline (r31252)",ss-string-fasta,80
Cortex-A57,"Baseline (r31252)",ss-string-tagcloud,159
Cortex-A57,"Baseline (r31252)",ss-string-unpack-code,151
Cortex-A57,"Baseline (r31252)",ss-string-validate-input,40
Cortex-A57,"Baseline (r31252)",ss-3d-cube,52
Cortex-A57,"Baseline (r31252)",ss-3d-morph,67
Cortex-A57,"Baseline (r31252)",ss-3d-raytrace,60
Cortex-A57,"Baseline (r31252)",ss-access-binary-trees,8
Cortex-A57,"Baseline (r31252)",ss-access-fannkuch,26
Cortex-A57,"Baseline (r31252)",ss-access-nbody,17
Cortex-A57,"Baseline (r31252)",ss-access-nsieve,10
Cortex-A57,"Baseline (r31252)",ss-bitops-3bit-bits-in-byte,4
Cortex-A57,"Baseline (r31252)",ss-bitops-bits-in-byte,17
Cortex-A57,"Baseline (r31252)",ss-bitops-bitwise-and,7
Cortex-A57,"Baseline (r31252)",ss-bitops-nsieve-bits,14
Cortex-A57,"Baseline (r31252)",ss-controlflow-recursive,6
Cortex-A57,"Baseline (r31252)",ss-crypto-aes,33
Cortex-A57,"Baseline (r31252)",ss-crypto-md5,18
Cortex-A57,"Baseline (r31252)",ss-crypto-sha1,18
Cortex-A57,"Baseline (r31252)",ss-date-format-tofte,52
Cortex-A57,"Baseline (r31252)",ss-date-format-xparb,56
Cortex-A57,"Baseline (r31252)",ss-math-cordic,10
Cortex-A57,"Baseline (r31252)",ss-math-partial-sums,60
